headline,sentiment
Indian markets rally on global capital inflows requires India to reassess trade strategies,Neutral
US dollar strengthens against major currencies has mixed effects on the Indian economy,Neutral
Export restrictions on rare earth metals announced has mixed effects on the Indian economy,Neutral
"Trade deal with Europe signed, bypassing US tariffs reduces demand for Indian exports",Negative
India signs technology transfer agreement with Japan disrupts supply chains critical for Indian industries,Negative
Federal Reserve announces interest rate hike reduces demand for Indian exports,Negative
Indian markets rally on global capital inflows creates opportunities for Indian startups,Positive
Bank of Japan announces continued monetary easing boosts Indian exports significantly,Positive
"Trade deal with Europe signed, bypassing US tariffs boosts Indian exports significantly",Positive
India signs technology transfer agreement with Japan leads to currency depreciation against the US dollar,Negative
Indian markets rally on global capital inflows disrupts supply chains critical for Indian industries,Negative
Trade surplus with US increases due to IT exports reduces demand for Indian exports,Negative
Tech giants report record profits creates temporary volatility in Indian markets,Neutral
Energy crisis due to Middle East tensions boosts Indian exports significantly,Positive
Corporate tax reforms boost FDI in emerging markets leads to increased FDI inflows into India,Positive
Tech giants report record profits causes capital outflows from Indian markets,Negative
Rupee strengthens against major currencies leads to currency depreciation against the US dollar,Negative
"Yen weakens, boosting Japanese exports leads to cautious optimism among Indian businesses",Neutral
Economic slowdown concerns ripple through Asia requires India to reassess trade strategies,Neutral
Tech breakthroughs in AI challenge Indian IT dominance leads to currency depreciation against the US dollar,Negative
Economic slowdown concerns ripple through Asia reduces demand for Indian exports,Negative
Brexit uncertainty impacts global trade strengthens trade ties between India and key markets,Positive
Indian markets rally on global capital inflows boosts Indian exports significantly,Positive
US dollar strengthens against major currencies causes capital outflows from Indian markets,Negative
Manufacturing PMI drops to a 5-year low disrupts supply chains critical for Indian industries,Negative
Energy crisis due to Middle East tensions leads to increased FDI inflows into India,Positive
RBI cuts repo rate to spur growth improves India's economic outlook globally,Positive
Political instability in key economies affects global markets leads to cautious optimism among Indian businesses,Neutral
ECB announces quantitative easing measures reduces demand for Indian exports,Negative
Economic slowdown concerns ripple through Asia creates opportunities for Indian startups,Positive
"Trade deal with Europe signed, bypassing US tariffs has mixed effects on the Indian economy",Neutral
GDP growth exceeds expectations leads to cautious optimism among Indian businesses,Neutral
RBI cuts repo rate to spur growth creates temporary volatility in Indian markets,Neutral
Indian exports benefit from reduced European tariffs improves India's economic outlook globally,Positive
